text,label
"(['A simple and versatile fabrication process is used to define conducting polymer microelectrode arrays (MEAs), patterning at the same time the recording electrodes as well as the insulating layer. Thanks to the low impedance of poly(3,4-ethylenedioxythiophene)-poly(styrenesulfonate) (PEDOT:PSS) electrodes, these MEAs allow in vitro recording of action potentials from rat hippocampus slices.'], 'Easy-to-fabricate conducting polymer microelectrode arrays.')",pedot_electrodes
"(['A highly-sensitive electrochemical sensor based on single walled carbon nanotubes (SWCNTs) nanocomposite electro-catalyst supported molecularly imprinted poly(3,4-ethylenedioxythiophene) (PEDOT) film modified with two-dimensional layered tungsten sulfide (WS2) nanosheet for the detection of vitamin B2 (VB2) was successfully developed. Molecularly imprinted WS2-PEDOT film was prepared by the electrochemical co-polymerization of functional monomer 3,4-ethylenedioxythiophene in the presence of template molecule VB2 and WS2 nanosheet. SWCNTs nanocomposite modified electrode was obtained by drop-coating SWCNTs dispersion containing graphene oxide (GO) onto GCE surface. WS2 was used for improving the denseness and smoothness in the morphology and structure of PEDOT. GO was employed for enhancing the electro-catalytic capacity of SWCNTs and the interaction with template molecule via functional groups. The imprinted sensor was characterized, and its performance and parameters were investigated and optimized using linear sweep voltammetry. Under optimized conditions, the prepared imprinted sensor displayed a good linear response to VB2 in wide concentration ranges from 0.002 to 0.9\u202fμM with a low detection limit of 0.7\u202fnM, and successfully applied to electrochemically detect VB2 in drug samples with good reproducibility, repeatability and storage stability. The new design for the facile fabrication of mimic electrode will open up a new horizon in the development of highly-sensitive biomimic/imprinted sensors.'], 'A highly-sensitive VB2 electrochemical sensor based on one-step co-electrodeposited molecularly imprinted WS2-PEDOT film supported on graphene oxide-SWCNTs nanocomposite.')",pedot_electrodes
"(['In this study, we investigated hybrid bulk heterojunction organic solar cells containing ZnO nanoparticles blended with poly(3-hexylthiophene) (P3HT) and phenyl-C61-butyric acid methyl ester (PCBM) and having poly(3,4-ethylenedioxythiophene) poly(styrenesulfonate) (PEDOT:PSS) or N,N-dimethylformamide (DMF)-modulated PEDOT:PSS buffer layers. The reference cell, which had a P3HT:PCBM active layer sandwiched between ITO\\PEDOT:PSS and LiF\\Al electrodes, exhibited an efficiency of 1.55%. The ZnO nanoparticle-doped active layer (ITO\\PEDOT:PSS(DMF) \\ZnO:P3HT:PCBM\\LiF\\Al) exhibited a higher efficiency of 3.39% due to the modulated PEDOT:PSS buffer layer with low resistivity and the hybrid active layer containing ZnO nanoparticles. Here, we demonstrate that the low resistivity of the PEDOT:PSS layer can improve the Jsc value of hybrid solar cells, and ZnO nanoparticles can enhance the Voc value of organic solar cells.'], 'Effects of ZnO nanoparticles on P3HT:PCBM organic solar cells with DMF-modulated PEDOT:PSS buffer layers.')",pedot_electrodes
"(['The present study demonstrates a novel approach by which titanium foils coated with electropolymerized poly(3,4-ethylenedioxythiophene) (PEDOT) in combination with sputtered platinum can be processed into a high-surface area cathodes for dye-sensitized solar cells (DSSCs). A detailed study has been performed to elucidate how surface nanomorphology and I(-)/I(3-) redox reaction behaviors underlying these photocathodes impact the DSSC performances. From the analysis of the relevant electrochemical parameters, an intrinsic correlation between the photovoltaic performances and the cathode surface area has been deduced for such a system and explained on the basis of relative contributions of the galvanic coupling properties of the nanomorphology PEDOT film and platinum. Depending on the type of photocathodes incorporated, it was observed that these PEDOT coated cathodes can exhibit higher stability over a given time range and photo-conversion efficiencies 12-40%, higher than that achievable in absence of the intermediate PEDOT coatings. It has been shown that DSSCs based on such metal-polymer hybrid photo-cathodes allow significant room for improvement in the catalytic performance at the electrode/electrolyte interface.'], 'Effect of surface nanomorphology and interfacial galvanic coupling of PEDOT-titanium counter electrodes on the stability of dye-sensitized solar cell.')",pedot_electrodes
"(['Poly(3,4-ethylenedioxythiophene) (PEDOT) films have attracted substantial interest as coatings for platinum neuroprosthetic electrodes due to their excellent chemical stability and electrical properties. This study systematically examined PEDOT coatings formed with different amounts of charge and dopant ions, and investigated the combination of surface characteristics that were optimal for neural cell interactions. PEDOT samples were fabricated by varying the electrodeposition charge from 0.05 to 1 C cm(-2). Samples were doped with either poly(styrenesulfonate), tosylate (pTS) or perchlorate. Scanning electron micrographs revealed that both thickness and nodularity increased as the charge used to produce the sample was increased, and larger dopants produced smoother films across all thicknesses. X-ray photoelectron spectroscopy confirmed that the amount of charge directly corresponded to the thickness and amount of dopant in the samples. Additionally, with increased thickness and nodularity, the electrochemical properties of all PEDOT coatings improved. However, neural cell adhesion and outgrowth assays revealed that there is a direct biological tradeoff related to the thickness and nodularity. Cell attachment, growth and differentiation was poorer on the thicker, rougher samples, but thin, less nodular PEDOT films exhibited significant improvements over bare platinum. PEDOT/pTS fabricated with a charge density of <0.1Ccm(-2) provided superior electrochemical and biological properties over conventional platinum electrodes and would be the most suitable conducting polymer for neural interface applications.'], 'The biological and electrical trade-offs related to the thickness of conducting polymers for neural applications.')",pedot_electrodes
"(['We report perovskite solar cells with a new device structure that employ highly conductive polymer poly(3,4-ethylenedioxythiophene):poly(styrene sulfonate) ('], 'Metal electrode-free perovskite solar cells with transfer-laminated conducting polymer electrode.')",pedot_electrodes
"(['Conducting hydrogels (CHs) are an emerging technology in the field of medical electrodes and brain-machine interfaces. The greatest challenge to the fabrication of CH electrodes is the hybridization of dissimilar polymers (conductive polymer and hydrogel) to ensure the formation of interpenetrating polymer networks (IPN) required to achieve both soft and electroactive materials. A new hydrogel system is developed that enables tailored placement of covalently immobilized dopant groups within the hydrogel matrix. The role of immobilized dopant in the formation of CH is investigated through covalent linking of sulfonate doping groups to poly(vinyl alcohol) (PVA) macromers. These groups control the electrochemical growth of the conducting polymer poly(3,4-ethylenedioxythiophene) (PEDOT) and subsequent material properties. The effect of dopant density and interdopant spacing on the physical, electrochemical, and mechanical properties of the resultant CHs is examined. Cytocompatible PVA hydrogels with PEDOT penetration throughout the depth of the electrode are produced. Interdopant spacing is found to be the key factor in the formation of IPNs, with smaller interdopant spacing producing CH electrodes with greater charge storage capacity and lower impedance due to increased PEDOT growth throughout the network. This approach facilitates tailorable, high-performance CH electrodes for next generation, low impedance neuroprosthetic devices.'], 'Interpenetrating Conducting Hydrogel Materials for Neural Interfacing Electrodes.')",pedot_electrodes
"(['A novel biosensor using poly(3,4-ethylene dioxythiophene) (PEDOT) modified Pt electrode was developed for selective determination of dopamine (DA) in presence of high concentrations of ascorbic acid (AA) and uric acid (UA) with a maximum molar ratio of 1/1000, and 1/100 in the presence of sodium dodecyl sulfate (SDS). SDS forms a monolayer on PEDOT surface with a high density of negatively charged end directed outside the electrode. The electrochemical response of dopamine was improved by SDS due to the enhanced accumulation of protonated dopamine via electrostatic interactions. The common overlapped oxidation peaks of AA, UA and DA can be resolved by using SDS as the DA current signal increases while the corresponding signals for AA and UA are quenched. The use of SDS in the electrochemical determination of dopamine using linear sweep voltammetry at modified electrode PEDOT/Pt resulted in detecting dopamine at relatively lower concentrations. The DA concentration could be measured in the linear range of 0.5 to 25μmol L(-1) and 30μmol L(-1) to 0.1mmol L(-1) with correlation coefficients of 0.998 and 0.993 and detection limits 61nmol L(-1) and 86nmol L(-1), respectively. The validity of using this method in the determination of dopamine in human urine was also demonstrated.'], 'Poly(3,4-ethylene-dioxythiophene) electrode for the selective determination of dopamine in presence of sodium dodecyl sulfate.')",pedot_electrodes
"(['In the present report, we focused on the study of the out-of-plane electrical transport of multiwalled carbon nanotube (MWCNT)-doped poly(3,4-ethylenedioxythiophene):poly(styrene sulfonate) composites (PEDOT:PSS-MWCNTs) as electrodes for solar cell applications. The out-of-plane direct current and alternating current electrical transport, rarely studied but not less relevant, was additionally supported with in-plane and out-of-plane confocal Raman microscopy and grazing incidence small-angle X-ray scattering characterizations. The main relevance of our study is the monitoring of the polymer structure all across the polymeric film by using confocal Raman spectroscopy and its correlation with electrical transport. Modifications in the PEDOT benzenoid and quinoid conformations were observed in the vicinities of MWCNTs, and the enrichment of PSS at the indium tin oxide electrode interface was also evidenced. In consequence, the low MWCNT loadings into PEDOT:PSS lead to an increase of the out-of-plane conductivity, but the heavier MWCNT loadings lead to a drastic decrease. The tuning of the doping level of these polymer composites and the understanding of the interface structure are crucial to fabricate electrodes with higher out-of-plane conductivities for organic solar cell applications.'], 'Raman Microscopy Insights on the Out-of-Plane Electrical Transport of Carbon Nanotube-Doped PEDOT:PSS Electrodes for Solar Cell Applications.')",pedot_electrodes
"(['Upcoming human-related applications such as soft wearable electronics, flexible haptic systems, and active bio-medical devices will require bio-friendly actuating materials. Here, we report a soft biomolecule actuator based on carboxylated bacterial cellulose (CBC), ionic liquid (IL), and poly (3,4-ethylenedioxythiophene)-poly(styrenesulfonate) ('], 'A soft biomolecule actuator based on a highly functionalized bacterial cellulose nano-fiber network with carboxylic acid groups.')",pedot_electrodes
"(['A combination of the electroactive polymer poly(brilliant green) (PBG) or conducting polymer poly(3,4-ethylenedioxythiophene) (PEDOT) with carbon nanotubes to obtain CNT/PBG and CNT/PEDOT modified carbon film electrodes (CFE) has been investigated as a new biosensor platform, incorporating the enzymes glucose oxidase (GOx) as test enzyme, alcohol oxidase (AlcOx) or alcohol dehydrogenase (AlcDH). The sensing parameters were optimized for all biosensors based on CNT/PBG/CFE, CNT/PEDOT/CFE platforms. Under optimized conditions, both GOx biosensors exhibited very similar sensitivities, while in the case of AlcOx and AlcDH biosensors, AlcOx/CNT/PBG/CFE was found to give a higher sensitivity and lower detection limit. The influence of dissolved O2 on oxidase-biosensor performance was investigated and was shown to be different for each enzyme. Comparisons were made with similar reported biosensors, showing the advantages of the new biosensors, and excellent selectivity against potential interferents was successfully demonstrated. Finally, alcohol biosensors were successfully used for the determination of ethanol in alcoholic beverages.'], 'New CNT/poly(brilliant green) and CNT/poly(3,4-ethylenedioxythiophene) based electrochemical enzyme biosensors.')",pedot_electrodes
"(['Conductive polymer poly(3,4-ethylenedioxythiophene):poly(styrenesulfonate) ('], 'Simultaneously Enhancing the Cohesion and Electrical Conductivity of PEDOT:PSS Conductive Polymer Films using DMSO Additives.')",pedot_electrodes
"(['In this article, we demonstrate the potentiostatic electrodeposition of poly(3,4-ethylenedioxythiophene) (PEDOT) on reduced graphene oxide (RGO) to develop a nanocomposite-modified electrode that separates three coexisting biofluids - ascorbic acid (AA), dopamine (DA), and uric acid (UA) - in a 0.1\u202fM Phosphate buffer solution at a physiological pH (7.4). The texture, physicochemical properties, and electrochemical behavior of the PEDOT-RGO were explored using UV-visible spectroscopy, Raman spectroscopy, X-ray photoelectron spectroscopy, electron microscopic techniques, and electrochemical impedance spectroscopy (EIS). A PEDOT-RGO/GCE was evaluated with respect to a bare GCE, RGO/GCE, and PEDOT/GCE for the simultaneous sensing of AA, DA, and UA. The difference in voltammetric peak potentials was about 180\u202fmV between AA and DA and 120\u202fmV between DA and UA. The differential pulse voltammetric sensor provided a linear calibration for a wide concentration range (0.1-907\u202fμM for AA, 0.1-901\u202fμM for DA, and 0.1-701\u202fμM for UA) with detection limits of 1.5\u202fμM, 0.6\u202fμM, and 0.2\u202fμM for AA, DA, and UA, respectively. The developed sensor was validated by the detection of AA, DA, and UA in a vitamin C tablet, a dopamine hydrochloride injection, and human serum samples.'], 'The facile and simple synthesis of poly(3,4ethylenedioxythiophene) anchored reduced graphene oxide nanocomposite for biochemical analysis.')",pedot_electrodes
"(['Wearable textile electrodes based on π-conjugated polymers are appealing alternatives to carbon fabrics, conductive yarns, or metal wires because of their design flexibility, low cost, flexibility, and high throughput. This provides the benefits of both electronics and textiles. Herein, a general and new method has been developed to produce tailorable, wearable energy devices that are based on three-dimensional (3D) poly(3,4-ethylenedioxythiophene) (PEDOT)-coated textile conductors. To obtain the desired electrode materials, both facile solution-dropping polymerization methods are used to fabricate a 3D flexible PEDOT conductor on a cotton textile (PEDOT/textile). PEDOT/textile shows a very low sheet resistance of 4.6-4.9 Ω·sq-1. Here, we employ the example of this 3D network-like structure and the excellent electrical conductivities under the large deformation of PEDOT/textiles to show that wearable and portable heaters have immense potential. A flexible textile heater with a large area (8 × 7.8 cm2) reached a saturation temperature of ∼83.9 °C when a bias of 7 V was applied for ∼70 s due to the good electrical conductivity of PEDOT. To demonstrate the performance of all-solid-state supercapacitors, nano-ascidian-like PEDOT (PEDOT-NA) arrays were prepared via a simple vapor-phase polymerization of 3,4-ethylenedioxythiophene on PEDOT/textile to increase both the surface area and the number of ion diffusion paths. The PEDOT-NA arrays on PEDOT/textile showed outstanding performance with an areal capacitance of 563.3 mF·cm-2 at 0.4 mA·cm-2 and extraordinary mechanical flexibility. The maximum volumetric power density and energy density of the nanostructured PEDOT on the textile were 1.75 W·cm-3 and 0.0812 Wh·cm-3, respectively. It is expected that the wearable nanostructured conducting polymers will have advantages when used as structures for smart textronics and energy conversion/storage.'], 'Three-Dimensional Flexible All-Organic Conductors for Multifunctional Wearable Applications.')",pedot_electrodes
"(['We developed single-crystal poly(3,4-ethylenedioxythiopene) (PEDOT) nanowires with ultrahigh conductivity using liquid-bridge-mediated nanotransfer printing with vapor phase polymerization. The single-crystal PEDOT nanowires are formed from 3,4-ethylenedioxythiophene (EDOT) monomers that are self-assembled and crystallized during vapor phase polymerization process within nanoscale channels of a mold having FeCl3 catalysts. These PEDOT nanowires, aligned according to the pattern in the mold, are then directly transferred to specific positions on a substrate to generate a nanowire array by a direct printing process. The PEDOT nanowires have closely packed single-crystalline structures with orthorhombic lattice units. The conductivity of the single-crystal PEDOT nanowires is an average of 7619 S/cm with the highest up to 8797 S/cm which remarkably exceeds literature values of PEDOT nanostructures/thin films. Such distinct conductivity enhancement of single-crystal PEDOT nanowires can be attributed to improved carrier mobility in PEDOT nanowires. To demonstrate usefulness of single-crystal PEDOT nanowires, we fabricated an organic nanowire field-effect transistor array contacting the ultrahigh conductive PEDOT nanowires as metal electrodes.'], 'Single-crystal poly(3,4-ethylenedioxythiophene) nanowires with ultrahigh conductivity.')",pedot_electrodes
"(['The gold standard in brain-computer interface (BCI) modalities is multi single-unit recordings in the primary motor cortex. It yields the fastest and most elegant control (i.e., most degrees of freedom and bitrate). Unfortunately, single-unit electrodes are prone to encapsulation, which limit their single-unit recording life. However, encapsulation does not significantly affect intracortical local field potentials (LFPs). LFPs and single-unit activity were recorded from the motor cortices of three monkeys (Macaca fascicularis) while they performed a standard 3D center-out reaching task and a 3D circle-drawing task. The high frequency (HF) (60-200 Hz) spectral amplitudes of a subset of the LFPs were found to be directionally tuned much like single units. In fact, stable isolation of single units on the same electrode increased the likelihood that the HF-LFP would be significantly cosine tuned to hand direction. The presence of significantly tuned single units further increased the likelihood of a tuned HF-LFP, suggesting that this band of HF-LFP activity is at least partially generated by local neuronal action potential currents (i.e., single-unit activity). Given that encapsulation makes recording single units over a long period of time difficult, these results suggest that HF-LFPs may be a more stable and efficient method of monitoring neural activity for BCI applications.'], 'Local field potentials for BCI control.')",neuroprosthetics
"(['We are designing an implantable neuroprosthesis for the treatment of unilateral facial paralysis. The envisioned biomimetic device paces artificial blinks in the paretic eyelid when activity in the healthy orbicularis oculi (orbicularis) muscle is detected. The present article focuses on electromyography (EMG)-based eyeblink detection.'], 'Surface electromyography recording of spontaneous eyeblinks: applications in neuroprosthetics.')",neuroprosthetics
"(['After spinal cord injury (SCI), sensory feedback circuits critically contribute to leg motor execution. Compelled by the importance to engage these circuits during gait rehabilitation, assistive robotics and training protocols have primarily focused on guiding leg movements to reinforce sensory feedback. Despite the importance of trunk postural dynamics on gait and balance, trunk assistance has comparatively received little attention. Typically, trunk movements are either constrained within bodyweight support systems, or manually adjusted by therapists. Here, we show that real-time control of trunk posture re-established dynamic balance amongst bilateral proprioceptive feedback circuits, and thereby restored left-right symmetry, loading and stepping consistency in rats with severe SCI. We developed a robotic system that adjusts mediolateral trunk posture during locomotion. This system uncovered robust relationships between trunk orientation and the modulation of bilateral leg kinematics and muscle activity. Computer simulations suggested that these modulations emerged from corrections in the balance between flexor- and extensor-related proprioceptive feedback. We leveraged this knowledge to engineer control policies that regulate trunk orientation and postural sway in real-time. This dynamical postural interface immediately improved stepping quality in all rats regardless of broad differences in deficits. These results emphasize the importance of trunk regulation to optimize performance during rehabilitation.'], 'Closed-loop control of trunk posture improves locomotion through the regulation of leg proprioceptive feedback after spinal cord injury.')",neuroprosthetics
"([""Brain reading technologies are rapidly being developed in a number of neuroscience fields. These technologies can record, process, and decode neural signals. This has been described as 'mind reading technology' in some instances, especially in popular media. Should the public at large, be concerned about this kind of technology? Can it really read minds? Concerns about mind-reading might include the thought that, in having one's mind open to view, the possibility for free deliberation, and for self-conception, are eroded where one isn't at liberty to privately mull things over. Themes including privacy, cognitive liberty, and self-conception and expression appear to be areas of vital ethical concern. Overall, this article explores whether brain reading technologies are really mind reading technologies. If they are, ethical ways to deal with them must be developed. If they are not, researchers and technology developers need to find ways to describe them more accurately, in order to dispel unwarranted concerns and address appropriately those that are warranted.""], 'Brain Recording, Mind-Reading, and Neurotechnology: Ethical Issues from Consumer Devices to Brain-Based Speech Decoding.')",neuroprosthetics
"([""Sleepwalkers' complex nocturnal behaviors have inspired fictional characters from Shakespeare's Lady Macbeth to Polidori's Vampyre to Cesare, the homicidal somnambulist in The Cabinet of Dr Caligari. Yet although the underlying pathophysiology of sleepwalking, i.e. the partial arousal from slow-wave sleep, is today well-documented, the detailed sensorimotor mechanisms permitting locomotion and further complex behaviors to occur outside of conscious control remain poorly understood [1]. Further, the paroxysmal character, nocturnal pattern, and spontaneous onset have made it nigh on impossible to study somnambulism behaviorally during wakefulness. The goal-directed walking paradigm reported here, based on full-body motion capture and virtual reality feedback, directly addresses this issue and provides unique insights into the functional mechanisms of this common parasomnia: sleepwalkers exhibited improved movement automation and a stronger dissociation between locomotor control and awareness than matched controls when challenged with a cognitive load. Our data therefore suggest that behavioral markers exist in awake sleepwalkers, characterized by their ability to perform complex locomotor actions in the absence of full consciousness. Our findings are important as they firmly link sleepwalking to the neuroscience of motor control and motor awareness and may complement formal diagnosis procedures (normally requiring time, cost-intensive sleep studies and polysomnographic recordings).""], 'Distinct locomotor control and awareness in awake sleepwalkers.')",neuroprosthetics
"(['The cochlear nucleus (CN) is the target of the auditory brainstem implant (ABI). Most ABI candidates have Neurofibromatosis Type 2 (NF2) and distorted brainstem anatomy from bilateral vestibular schwannomas. The CN is difficult to characterize as routine structural MRI does not resolve detailed anatomy. We hypothesize that diffusion tensor imaging (DTI) enables both in vivo localization and quantitative measurements of CN morphology.'], 'Human Cochlear Nucleus on 7 Tesla Diffusion Tensor Imaging: Insights Into Micro-anatomy and Function for Auditory Brainstem Implant Surgery.')",neuroprosthetics
"(['Independent Component Analysis (ICA) is a widely applied data-driven method for parsing brain and non-brain EEG source signals, mixed by volume conduction to the scalp electrodes, into a set of maximally temporally and often functionally independent components (ICs). Many ICs may be identified with a precise physiological or non-physiological origin. However, this process is hindered by partial instability in ICA results that can arise from noise in the data. Here we propose RELICA (RELiable ICA), a novel method to characterize IC reliability within subjects. RELICA first computes IC ""dipolarity"" a measure of physiological plausibility, plus a measure of IC consistency across multiple decompositions of bootstrap versions of the input data. RELICA then uses these two measures to visualize and cluster the separated ICs, providing a within-subject measure of IC reliability that does not involve checking for its occurrence across subjects. We demonstrate the use of RELICA on EEG data recorded from 14 subjects performing a working memory experiment and show that many brain and ocular artifact ICs are correctly classified as ""stable"" (highly repeatable across decompositions of bootstrapped versions of the input data). Many stable ICs appear to originate in the brain, while other stable ICs account for identifiable non-brain processes such as line noise. RELICA might be used with any linear blind source separation algorithm to reduce the risk of basing conclusions on unstable or physiologically un-interpretable component processes.'], 'RELICA: a method for estimating the reliability of independent components.')",neuroprosthetics
"(['The distributed network of receptors, neurons, and synapses in the somatosensory system efficiently processes complex tactile information. We used flexible organic electronics to mimic the functions of a sensory nerve. Our artificial afferent nerve collects pressure information (1 to 80 kilopascals) from clusters of pressure sensors, converts the pressure information into action potentials (0 to 100 hertz) by using ring oscillators, and integrates the action potentials from multiple ring oscillators with a synaptic transistor. Biomimetic hierarchical structures can detect movement of an object, combine simultaneous pressure inputs, and distinguish braille characters. Furthermore, we connected our artificial afferent nerve to motor nerves to construct a hybrid bioelectronic reflex arc to actuate muscles. Our system has potential applications in neurorobotics and neuroprosthetics.'], 'A bioinspired flexible organic artificial afferent nerve.')",neuroprosthetics
"(['This study aimed to investigate the performance of an updated version of our pre-impact detection algorithm parsing out the output of a set of Inertial Measurement Units (IMUs) placed on lower limbs and designed to recognize signs of lack of balance due to tripping. Eight young subjects were asked to manage tripping events while walking on a treadmill. An adaptive threshold-based algorithm, relying on a pool of adaptive oscillators, was tuned to identify abrupt kinematics modifications during tripping. Inputs of the algorithm were the elevation angles of lower limb segments, as estimated by IMUs located on thighs, shanks and feet. The results showed that the proposed algorithm can identify a lack of balance in about 0.37 ± 0.11 s after the onset of the perturbation, with a low percentage of false alarms (<10%), by using only data related to the perturbed shank. The proposed algorithm can hence be considered a multi-purpose tool to identify different perturbations (i.e., slippage and tripping). In this respect, it can be implemented for different wearable applications (e.g., smart garments or wearable robots) and adopted during daily life activities to enable on-demand injury prevention systems prior to fall impacts.'], 'Pre-Impact Detection Algorithm to Identify Tripping Events Using Wearable Sensors.')",neuroprosthetics
"(['Traditionally, the key step before decoding motor intentions from cortical recordings is spike sorting, the process of identifying which neuron was responsible for an action potential. Recently, researchers have started investigating approaches to decoding which omit the spike sorting step, by directly using information about action potentials\' waveform shapes in the decoder, though this approach is not yet widespread. Particularly, one recent approach involves computing the moments of waveform features and using these moment values as inputs to decoders. This computationally inexpensive approach was shown to be comparable in accuracy to traditional spike sorting. In this study, we use offline data recorded from two Rhesus monkeys to further validate this approach. We also modify this approach by using sums of exponentiated features of spikes, rather than moments. Our results show that using waveform feature sums facilitates significantly higher hand movement reconstruction accuracy than using waveform feature moments, though the magnitudes of differences are small. We find that using the sums of one simple feature, the spike amplitude, allows better offline decoding accuracy than traditional spike sorting by expert (correlation of 0.767, 0.785 vs. 0.744, 0.738, respectively, for two monkeys, average 16% reduction in mean-squared-error), as well as unsorted threshold crossings (0.746, 0.776; average 9% reduction in mean-squared-error). Our results suggest that the sums-of-features framework has potential as an alternative to both spike sorting and using unsorted threshold crossings, if developed further. Also, we present data comparing sorted vs. unsorted spike counts in terms of offline decoding accuracy. Traditional sorted spike counts do not include waveforms that do not match any template (""hash""), but threshold crossing counts do include this hash. On our data and in previous work, hash contributes to decoding accuracy. Thus, using the comparison between sorted spike counts and threshold crossing counts to evaluate the benefit of sorting is confounded by the presence of hash. We find that when the comparison is controlled for hash, performing sorting is better than not. These results offer a new perspective on the question of to sort or not to sort.'], 'Sums of Spike Waveform Features for Motor Decoding.')",neuroprosthetics
"(['The overall strategy used by growing axons to find their correct paths during the nervous system development is not yet completely understood. Indeed, some emergent and counterintuitive phenomena were recently described during axon pathfinding in presence of chemical gradients. Here, a novel computational model is presented together with its ability to reproduce both regular and counterintuitive axonal behaviours. In this model, the key role of intracellular calcium was phenomenologically modelled through a non standard Gierer-Meinhardt system, as a crucial factor influencing the growth cone behaviour both in regular and complex conditions. This model was able to explicitly reproduce neuritic paths accounting for the complex interplay between extracellular and intracellular environments, through the sensing capability of the growth cone. The reliability of this approach was proven by using quantitative metrics, numerically supporting the similarity between in silico and biological results in regular conditions (control and attraction). Finally, the model was able to qualitatively predict emergent and counterintuitive phenomena resulting from complex boundary conditions.'], 'A hybrid computational model to predict chemotactic guidance of growth cones.')",neuroprosthetics
"(['Non-invasive brain stimulation (NIBS) combined with behavioral training is a promising strategy to augment recovery after stroke. Current research efforts have been mainly focusing on primary motor cortex (M1) stimulation. However, the translation from proof-of-principle to clinical applications is not yet satisfactory. Possible reasons are the heterogeneous properties of stroke, generalization of the stimulation protocols, and hence the lack of patient stratification. One strategy to overcome these limitations could be the evaluation of alternative stimulation targets, like the cerebellum. In this regard, first studies provided evidence that non-invasive cerebellar stimulation can modulate cerebellar processing and linked behavior in healthy subjects. The cerebellum provides unique plasticity mechanisms and has vast connections to interact with neocortical areas. Moreover, the cerebellum could serve as a non-lesioned entry to the motor or cognitive system in supratentorial stroke. In the current article, we review mechanisms of plasticity in the cortico-cerebellar system after stroke, methods for non-invasive cerebellar stimulation, and possible target symptoms in stroke, like fine motor deficits, gait disturbance, or cognitive impairments, and discuss strategies for multi-focal stimulation.'], 'Non-invasive Cerebellar Stimulation: a Promising Approach for Stroke Recovery?')",neuroprosthetics
"(['The performance of brain-machine interfaces (BMIs) that continuously control upper limb neuroprostheses may benefit from distinguishing periods of posture and movement so as to prevent inappropriate movement of the prosthesis. Few studies, however, have investigated how decoding behavioral states and detecting the transitions between posture and movement could be used autonomously to trigger a kinematic decoder. We recorded simultaneous neuronal ensemble and local field potential (LFP) activity from microelectrode arrays in primary motor cortex (M1) and dorsal (PMd) and ventral (PMv) premotor areas of two male rhesus monkeys performing a center-out reach-and-grasp task, while upper limb kinematics were tracked with a motion capture system with markers on the dorsal aspect of the forearm, hand, and fingers. A state decoder was trained to distinguish four behavioral states (baseline, reaction, movement, hold), while a kinematic decoder was trained to continuously decode hand end point position and 18 joint angles of the wrist and fingers. LFP amplitude most accurately predicted transition into the reaction (62%) and movement (73%) states, while spikes most accurately decoded arm, hand, and finger kinematics during movement. Using an LFP-based state decoder to trigger a spike-based kinematic decoder [r = 0.72, root mean squared error (RMSE) = 0.15] significantly improved decoding of reach-to-grasp movements from baseline to final hold, compared with either a spike-based state decoder combined with a spike-based kinematic decoder (r = 0.70, RMSE = 0.17) or a spike-based kinematic decoder alone (r = 0.67, RMSE = 0.17). Combining LFP-based state decoding with spike-based kinematic decoding may be a valuable step toward the realization of BMI control of a multifingered neuroprosthesis performing dexterous manipulation.'], 'State-based decoding of hand and finger kinematics using neuronal ensemble and LFP activity during dexterous reach-to-grasp movements.')",neuroprosthetics
"(['Although recent studies on self-consciousness emphasized the importance of bodily processing and multisensory integration, such research has focused solely on bodily signals originating from the outside of the body (i.e., exteroceptive bodily signals) or internal bodily signals from visceral organs (i.e., interoceptive bodily signals) and how each system contributes to self-consciousness, without much interaction between the two approaches. Reviewing the latest evidence on interoceptive bodily processing and the combination of exteroceptive and interoceptive bodily signals for self-consciousness, we propose an integrated neural system reconciling these two largely separated views and delineate how it accounts for fundamental aspects of self-consciousness such as self-identification and self-location, as well as its experienced global unity and temporal continuity.'], 'Coupling Inner and Outer Body for Self-Consciousness.')",neuroprosthetics
"(['In non-human primates several brain areas contain neurons that respond to both vestibular and somatosensory stimulation. In humans, vestibular stimulation activates several somatosensory brain regions and improves tactile perception. However, less is known about the spatio-temporal dynamics of such vestibular-somatosensory interactions in the human brain. To address this issue, we recorded high-density electroencephalography during left median nerve electrical stimulation to obtain Somatosensory Evoked Potentials (SEPs). We analyzed SEPs during vestibular activation following sudden decelerations from constant-velocity (90°/s and 60°/s) earth-vertical axis yaw rotations and SEPs during a non-vestibular control period. SEP analysis revealed two distinct temporal effects of vestibular activation: An early effect (28-32ms post-stimulus) characterized by vestibular suppression of SEP response strength that depended on rotation velocity and a later effect (97-112ms post-stimulus) characterized by vestibular modulation of SEP topographical pattern that was rotation velocity-independent. Source estimation localized these vestibular effects, during both time periods, to activation differences in a distributed cortical network including the right postcentral gyrus, right insula, left precuneus, and bilateral secondary somatosensory cortex. These results suggest that vestibular-somatosensory interactions in humans depend on processing in specific time periods in somatosensory and vestibular cortical regions.'], 'Distinct vestibular effects on early and late somatosensory cortical processing in humans.')",neuroprosthetics
